Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2015-07-20 03:14:52,39,Man,Germany,,nan,No,No,Never,More than 1000,No,No,Don't know,No,No,Yes,Yes,Don't know,Maybe,Maybe,Yes,Yes,No,No,Yes,No,
2015-07-20 13:14:05,37,Female (trans),United States,MI,Yes,Yes,No,Sometimes,100-500,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Yes,Yes,
2015-07-20 23:13:18,35,F,United States,NC,No,No,Yes,Never,26-100,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Yes,No,Some of them,No,No,No,No,No,
2015-07-21 09:12:31,31,cis-female/femme,United States,IL,Yes,No,No,nan,100-500,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,No,Some of them,No,Yes,Don't know,No,
2015-07-21 19:11:44,20,Cis Male,United States,OR,No,No,No,Rarely,6-25,Yes,Yes,No,No,Don't know,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,No,No,No,
2015-07-22 05:10:57,35,f,United States,TN,No,Yes,No,nan,26-100,No,Yes,Don't know,Yes,No,No,Don't know,Don't know,No,Yes,Some of them,Yes,Maybe,No,Don't know,No,
2015-07-22 15:10:10,33,Male,United Kingdom,,No,Yes,Yes,Never,6-25,No,Yes,Don't know,Yes,No,Don't know,Yes,Very easy,Yes,No,Some of them,Some of them,No,No,Yes,No,
2015-07-23 01:09:23,33,f,United States,GA,No,No,No,Sometimes,100-500,Yes,Yes,Yes,Yes,Yes,No,Don't know,Somewhat easy,No,Maybe,Some of them,No,No,No,Don't know,Yes,In small startups it is hard to keep mental health issues private.
2015-07-23 11:08:36,23,Trans woman,United Kingdom,,No,No,No,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,No,No,Some of them,No,Maybe,No,Don't know,No,
2015-07-23 21:07:49,24,Guy (-ish) ^_^,United States,TN,Yes,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,No,Maybe,Some of them,Yes,No,No,No,No,
2015-07-24 07:07:02,39,male,United States,OH,No,No,No,Often,1-5,No,Yes,Yes,Yes,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Yes,Don't know,Yes,
2015-07-24 17:06:15,31,Male,United States,WA,No,No,No,nan,More than 1000,No,Yes,No,No,Don't know,No,Don't know,Very difficult,No,Yes,Some of them,Some of them,No,No,No,Yes,
2015-07-25 03:05:28,36,Female,Canada,,No,No,No,Sometimes,More than 1000,Yes,No,No,No,No,Don't know,Yes,Somewhat difficult,Maybe,Maybe,Yes,Some of them,No,Maybe,Don't know,No,
2015-07-25 13:04:41,32,Cis Male,United States,OR,No,Yes,Yes,Never,More than 1000,No,No,Don't know,No,No,Yes,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No,
2015-07-25 23:03:54,32,Male,Canada,,No,Yes,No,Never,26-100,No,Yes,Don't know,Yes,No,Don't know,Don't know,Very easy,Maybe,Maybe,No,Yes,No,No,Don't know,No,
2015-07-26 09:03:07,38,non-binary,United States,OH,No,Yes,Yes,Never,More than 1000,Yes,No,Yes,Not sure,Don't know,No,Don't know,Somewhat easy,No,Maybe,Some of them,Some of them,No,Maybe,No,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-07-26 19:02:20,28,F,Canada,,Yes,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,Don't know,Yes,Don't know,No,Maybe,Some of them,No,No,No,Don't know,Yes,
2015-07-27 05:01:33,32,Make,United States,MA,No,No,No,Sometimes,500-1000,No,Yes,Yes,No,Yes,No,Yes,Very easy,Maybe,No,No,Yes,No,No,Yes,No,
2015-07-27 15:00:46,28,Androgyne,United Kingdom,,No,No,No,Sometimes,1-5,No,Yes,Yes,Not sure,No,Yes,Don't know,Very easy,Yes,No,No,No,Maybe,No,Yes,No,
2015-07-28 00:59:59,28,m,United States,CA,Yes,No,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,No,Don't know,No,
2015-07-28 10:59:12,29,Trans woman,Australia,,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Yes,Maybe,Some of them,Yes,No,No,Yes,No,
2015-07-28 20:58:25,33,cis male,United States,IL,No,No,Yes,Sometimes,More than 1000,Yes,Yes,No,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,Yes,No,Yes,Don't know,No,
2015-07-29 06:57:38,28,Androgyne,United States,IN,No,No,No,Rarely,More than 1000,Yes,No,Yes,Not sure,No,Don't know,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,Maybe,No,No,
2015-07-29 16:56:51,40,Female ,United States,CA,Yes,Yes,Yes,Sometimes,1-5,No,No,No,No,No,No,Yes,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2015-07-30 02:56:04,25,Enby,Canada,,No,Yes,Yes,nan,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,Maybe,Don't know,No,
2015-07-30 12:55:17,30,Female (trans),United States,PA,No,No,Yes,Sometimes,500-1000,Yes,Yes,Yes,No,No,No,No,Don't know,No,No,No,Yes,Maybe,No,Don't know,No,
2015-07-30 22:54:30,28,Make,Canada,,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,Don't know,Yes,Yes,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,Yes,No,
2015-07-31 08:53:43,42,Trans woman,United States,MN,No,Yes,Yes,Sometimes,More than 1000,No,Yes,No,No,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Yes,No,
2015-07-31 18:52:56,33,Female,United States,MI,nan,No,No,Sometimes,100-500,Yes,Yes,Don't know,Yes,Don't know,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No,
2015-08-01 04:52:09,39,Guy (-ish) ^_^,United States,MA,No,No,No,nan,500-1000,Yes,Yes,Don't know,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,No,Yes,No,Maybe,No,No,
2015-08-01 14:51:22,21,Male-ish,India,,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,No,Some of them,No,No,Don't know,No,
2015-08-02 00:50:35,33,Cis Female,United Kingdom,,No,Yes,No,nan,100-500,Yes,Yes,No,Not sure,No,No,Don't know,Don't know,No,No,No,No,Maybe,No,Don't know,No,Thanks for doing this survey. It helps end the stigma!
2015-08-02 10:49:48,38,Cis Male,Ireland,,No,Yes,Yes,nan,More than 1000,No,Yes,No,No,No,No,Don't know,Don't know,No,No,Yes,No,No,No,No,No,
2015-08-02 20:49:01,32,Woman,United States,MA,No,No,No,Never,26-100,No,Yes,Don't know,No,Yes,Don't know,Don't know,Very easy,Yes,Maybe,Yes,No,No,Maybe,No,No,
2015-08-03 06:48:14,39,Cis Female,United Kingdom,,No,Yes,No,Rarely,100-500,No,Yes,No,Not sure,No,Don't know,Don't know,Very difficult,No,No,Some of them,No,No,No,Don't know,No,
2015-08-03 16:47:27,28,non-binary,United Kingdom,,No,Yes,No,Rarely,More than 1000,No,Yes,No,No,No,No,Don't know,Very difficult,No,No,Some of them,Yes,Maybe,No,Don't know,No,
2015-08-04 02:46:40,41,Enby,United States,CA,No,No,Yes,Never,More than 1000,Yes,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Yes,No,No,Yes,No,Yes,No,No,
2015-08-04 12:45:53,48,female,Germany,,No,No,No,Rarely,26-100,No,Yes,No,Not sure,No,No,Yes,Very difficult,Maybe,Maybe,Some of them,No,No,Yes,Don't know,No,
2015-08-04 22:45:07,29,cis male,Ireland,,No,Yes,No,Sometimes,More than 1000,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,No,No,Maybe,Yes,Yes,
2015-08-05 08:44:20,28,Make,Netherlands,,No,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,In small startups it is hard to keep mental health issues private.
2015-08-05 18:43:33,42,Man,United Kingdom,,No,No,No,Never,26-100,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,Maybe,No,Yes,No,Maybe,No,No,
2015-08-06 04:42:46,43,male,United States,OR,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,No,Yes,Some of them,No,No,Maybe,Don't know,No,
2015-08-06 14:41:59,28,Male-ish,United States,WA,nan,No,No,nan,500-1000,No,No,Don't know,No,No,Don't know,Yes,Somewhat easy,No,No,No,No,Maybe,No,Don't know,No,
2015-08-07 00:41:12,29,Make,India,,No,Yes,Yes,Sometimes,More than 1000,No,No,No,No,Don't know,No,Don't know,Don't know,Maybe,Yes,Some of them,Some of them,No,No,Don't know,No,
2015-08-07 10:40:25,30,Trans woman,United States,IN,No,No,No,nan,100-500,No,Yes,Yes,No,No,Don't know,Yes,Somewhat difficult,Yes,No,Some of them,Yes,No,Maybe,No,No,
2015-08-07 20:39:38,22,Woman,United Kingdom,,No,No,No,Sometimes,26-100,Yes,Yes,Don't know,No,Yes,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No,
2015-08-08 06:38:51,25,Male-ish,United Kingdom,,No,No,No,Never,26-100,No,Yes,No,Not sure,No,Yes,No,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,No,No,
2015-08-08 16:38:04,24,Woman,United Kingdom,,No,No,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Yes,No,No,No,Yes,No,Thanks for doing this survey. It helps end the stigma!
2015-08-09 02:37:17,26,Cis Male,Switzerland,,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,No,Yes,No,No,Maybe,Don't know,No,
2015-08-09 12:36:30,31,female,United States,OR,No,Yes,Yes,Sometimes,More than 1000,No,No,Don't know,Yes,No,Don't know,Don't know,Very difficult,Yes,No,No,Yes,Maybe,No,Yes,Yes,
2015-08-09 22:35:43,33,female ,United States,CA,No,No,No,Never,More than 1000,No,Yes,Don't know,Yes,No,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No,
2015-08-10 08:34:56,42,f,United States,IN,No,No,No,nan,More than 1000,Yes,Yes,Don't know,Not sure,No,No,Don't know,Very difficult,Yes,No,Some of them,Yes,No,Yes,Yes,No,
2015-08-10 18:34:09,25,Female,United States,PA,No,No,Yes,Never,6-25,Yes,Yes,No,No,No,Yes,Yes,Don't know,Maybe,No,Some of them,No,Maybe,Maybe,Yes,No,
2015-08-11 04:33:22,38,Female (trans),United States,MI,No,Yes,Yes,Never,More than 1000,No,Yes,Don't know,Yes,No,Yes,Yes,Don't know,Yes,No,Some of them,Yes,No,Maybe,Yes,No,
2015-08-11 14:32:35,30,Androgyne,United States,MI,No,No,No,nan,6-25,No,Yes,No,Yes,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,No,No,No,No,No,
2015-08-12 00:31:48,31,female ,Germany,,No,No,Yes,Often,6-25,Yes,No,Don't know,No,No,No,Don't know,Somewhat easy,No,Yes,No,No,No,No,Don't know,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-08-12 10:31:01,36,Woman,Ireland,,No,Yes,No,Never,1-5,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No,
2015-08-12 20:30:14,24,female ,United States,OR,No,No,No,Sometimes,More than 1000,No,Yes,Don't know,Not sure,Yes,No,Don't know,Very easy,Yes,No,Some of them,No,Maybe,Maybe,Don't know,No,
2015-08-13 06:29:27,34,Man,United States,TX,No,No,No,nan,More than 1000,No,Yes,No,No,No,No,Don't know,Don't know,No,No,Yes,Some of them,No,No,Yes,No,
2015-08-13 16:28:40,33,Female,Australia,,No,No,No,Rarely,26-100,No,Yes,Don't know,No,No,Yes,Don't know,Don't know,Yes,No,Some of them,No,No,Maybe,Yes,No,
2015-08-14 02:27:53,35,male,United States,OR,Yes,No,No,Sometimes,1-5,No,Yes,Yes,No,No,Yes,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,
2015-08-14 12:27:06,34,F,United States,TN,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No,
2015-08-14 22:26:19,49,Cis Female,United States,MN,No,Yes,Yes,nan,100-500,No,Yes,Yes,Yes,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No,
2015-08-15 08:25:32,27,maile,United States,OH,No,No,No,Sometimes,26-100,No,Yes,Yes,Yes,Don't know,No,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-08-15 18:24:45,28,Trans woman,United States,GA,No,No,No,nan,500-1000,No,Yes,Don't know,Yes,No,No,Don't know,Somewhat easy,Yes,No,No,No,No,No,Yes,Yes,
2015-08-16 04:23:58,27,Agender,India,,No,No,No,Sometimes,1-5,Yes,Yes,Yes,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,
2015-08-16 14:23:11,28,Trans-female,United States,IL,No,No,Yes,nan,1-5,Yes,No,No,Not sure,Don't know,No,Yes,Somewhat difficult,No,Maybe,Some of them,No,No,Maybe,Yes,No,
2015-08-17 00:22:24,27,Cis Female,United States,MN,No,No,Yes,Never,6-25,No,Yes,Yes,Not sure,No,No,Don't know,Very difficult,Maybe,Maybe,No,Some of them,No,No,Don't know,No,
2015-08-17 10:21:37,40,fluid,United States,OR,No,Yes,No,Never,26-100,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Very easy,No,No,Some of them,No,No,Maybe,Yes,No,
2015-08-17 20:20:50,41,Cis Male,United States,WA,No,No,No,nan,26-100,No,Yes,Don't know,Yes,Yes,Don't know,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,
2015-08-18 06:20:03,28,Genderqueer,United Kingdom,,No,Yes,No,Never,26-100,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,Yes,No,Yes,No,No,Don't know,No,
2015-08-18 16:19:16,26,m,Canada,,No,Yes,No,Never,1-5,No,Yes,No,Not sure,Yes,Yes,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,Yes,No,Thanks for doing this survey. It helps end the stigma!
2015-08-19 02:18:29,35,Genderqueer,Canada,,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Not sure,No,No,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,Yes,No,No,
2015-08-19 12:17:42,28,Make,United States,MI,Yes,No,Yes,Sometimes,6-25,No,Yes,Don't know,No,Don't know,No,Don't know,Very difficult,Maybe,No,Some of them,No,No,Maybe,Don't know,No,
2015-08-19 22:16:55,36,Androgyne,Australia,,No,Yes,Yes,Sometimes,26-100,No,Yes,No,No,Yes,Don't know,Yes,Somewhat difficult,Maybe,No,Some of them,No,No,No,Yes,No,
2015-08-20 08:16:08,33,Trans woman,Canada,,No,Yes,No,Often,6-25,Yes,No,Don't know,Not sure,No,Don't know,Yes,Don't know,Maybe,Yes,Some of them,Yes,No,No,Don't know,No,
2015-08-20 18:15:21,21,Cis Male,Canada,,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,Don't know,Don't know,Don't know,Very difficult,No,Yes,No,Yes,No,Yes,Don't know,No,
2015-08-21 04:14:34,42,F,United States,NC,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,Maybe,No,No,No,Maybe,Yes,No,
2015-08-21 14:13:47,44,Female (trans),United States,MN,No,No,No,Never,More than 1000,No,Yes,No,No,No,No,Yes,Very easy,No,No,No,Yes,No,Yes,Don't know,No,
2015-08-22 00:13:00,27,F,United States,MI,No,No,Yes,Rarely,6-25,No,No,No,No,No,Don't know,Don't know,Don't know,No,No,Some of them,No,No,Yes,No,Yes,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-08-22 10:12:13,29,fluid,United Kingdom,,No,Yes,No,Often,26-100,No,No,No,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
2015-08-22 20:11:26,34,Female ,United States,IN,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,Don't know,Yes,Yes,Somewhat easy,Yes,Yes,Some of them,No,No,No,Don't know,No,
2015-08-23 06:10:39,34,Guy (-ish) ^_^,United States,WA,No,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Yes,No,
2015-08-23 16:09:52,36,Make,Netherlands,,No,No,Yes,nan,More than 1000,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,Maybe,No,Some of them,Yes,No,No,Yes,No,
2015-08-24 02:09:05,46,Man,Netherlands,,No,Yes,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,Maybe,No,Some of them,No,No,No,Yes,Yes,
2015-08-24 12:08:18,30,non-binary,Australia,,No,No,No,nan,100-500,No,Yes,No,Not sure,No,Don't know,Yes,Don't know,No,No,Some of them,No,Maybe,Maybe,Don't know,No,
2015-08-24 22:07:32,26,Guy (-ish) ^_^,United States,MN,No,Yes,No,nan,100-500,Yes,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Yes,Yes,No,Yes,Maybe,No,No,No,
2015-08-25 08:06:45,22,f,United Kingdom,,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,No,Some of them,No,Maybe,No,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-08-25 18:05:58,26,f,United States,IN,No,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Yes,No,
2015-08-26 04:05:11,31,Woman,United States,GA,No,No,No,nan,100-500,No,No,Don't know,Yes,Don't know,Yes,Don't know,Very difficult,No,No,Some of them,No,No,Maybe,No,No,
2015-08-26 14:04:24,44,fluid,United States,OR,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,Don't know,No,Yes,Don't know,Yes,No,Yes,No,No,No,Yes,No,
2015-08-27 00:03:37,28,Female (trans),United States,IN,Yes,Yes,Yes,Rarely,6-25,Yes,Yes,Don't know,No,Yes,Don't know,Yes,Don't know,No,Maybe,Yes,Some of them,No,Maybe,Don't know,No,
2015-08-27 10:02:50,33,Female,United States,NY,No,Yes,No,Sometimes,1-5,Yes,No,Yes,No,No,Yes,Don't know,Somewhat difficult,Maybe,Yes,Some of them,Some of them,No,Maybe,Don't know,No,
2015-08-27 20:02:03,31,Enby,Germany,,No,No,Yes,Sometimes,100-500,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,No,Don't know,No,
2015-08-28 06:01:16,40,non-binary,United States,MA,No,No,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't know,Don't know,Yes,Don't know,No,No,Yes,Some of them,No,Maybe,No,Yes,
2015-08-28 16:00:29,49,Woman,United Kingdom,,No,Yes,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,Don't know,Very easy,Yes,No,Some of them,Yes,No,No,Don't know,No,I openly discuss my mental health struggles to encourage others to seek treatment.
2015-08-29 01:59:42,28,Trans woman,United States,MN,No,No,Yes,Rarely,100-500,No,Yes,Yes,No,No,Yes,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Yes,Yes,No,
2015-08-29 11:58:55,28,Man,United States,GA,No,No,Yes,Sometimes,500-1000,No,Yes,No,Not sure,No,Don't know,Yes,Very easy,Yes,No,Some of them,Yes,No,Maybe,Don't know,Yes,
2015-08-29 21:58:08,39,m,United States,OR,No,No,No,Never,More than 1000,No,Yes,No,Not sure,No,No,No,Somewhat easy,Maybe,No,Some of them,Yes,No,No,Yes,No,
2015-08-30 07:57:21,36,fluid,United States,MA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,No,Yes,Very difficult,No,No,Some of them,No,No,Maybe,Don't know,No,
2015-08-30 17:56:34,44,female,United States,TX,No,No,No,Rarely,1-5,No,Yes,Yes,Not sure,Don't know,Don't know,Yes,Don't know,Maybe,No,Yes,Some of them,No,Maybe,No,No,
2015-08-31 03:55:47,36,fluid,United States,IN,No,Yes,Yes,nan,26-100,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,
2015-08-31 13:55:00,29,Androgyne,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,No,Yes,No,No,Yes,Don't know,No,No,Some of them,No,No,Yes,No,No,
2015-08-31 23:54:13,36,male,United States,TX,nan,Yes,Yes,Never,More than 1000,Yes,No,Yes,No,No,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,No,No,Working remote is empowering. I've seen negative consequences in previous workplaces.
2015-09-01 09:53:26,39,Androgyne,United States,MI,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't know,Not sure,Yes,Don't know,Yes,Very difficult,Maybe,Maybe,No,No,No,Yes,Yes,No,
2015-09-01 19:52:39,37,female,Australia,,No,Yes,No,Rarely,6-25,No,Yes,Yes,Not sure,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Don't know,No,
2015-09-02 05:51:52,35,f,United States,OR,No,No,Yes,Often,More than 1000,No,Yes,No,Not sure,Don't know,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-09-02 15:51:05,39,female ,United Kingdom,,No,Yes,Yes,nan,100-500,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,No,Maybe,Yes,Yes,No,No,No,No,
2015-09-03 01:50:18,40,Agender,United Kingdom,,Yes,No,No,Sometimes,100-500,No,Yes,No,Not sure,Yes,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,
2015-09-03 11:49:31,41,Male,Ireland,,No,Yes,Yes,nan,More than 1000,Yes,Yes,No,No,No,Don't know,Yes,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-09-03 21:48:44,36,F,Canada,,Yes,No,Yes,Sometimes,1-5,No,Yes,Yes,No,Yes,Yes,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,
2015-09-04 07:47:57,30,cis-female/femme,United States,WA,No,No,No,Rarely,1-5,No,Yes,Don't know,Not sure,Don't know,No,Yes,Somewhat easy,Yes,No,Some of them,No,No,Maybe,Don't know,Yes,In small startups it is hard to keep mental health issues private.
2015-09-04 17:47:10,33,Trans-female,United Kingdom,,No,No,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,No,Yes,No,Don't know,No,
2015-09-05 03:46:23,40,cis-female/femme,Netherlands,,No,No,No,nan,26-100,Yes,Yes,No,Not sure,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,No,No,No,Yes,No,
2015-09-05 13:45:36,26,Cis Male,United States,NY,No,No,No,Never,6-25,No,Yes,Don't know,No,No,Don't know,Yes,Somewhat easy,Yes,No,No,Yes,Maybe,Maybe,Don't know,No,
2015-09-05 23:44:49,34,cis male,United States,PA,Yes,Yes,No,Rarely,26-100,Yes,Yes,Yes,Not sure,No,Don't know,Yes,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No,
2015-09-06 09:44:02,29,Guy (-ish) ^_^,United States,MA,No,No,Yes,nan,More than 1000,No,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,Yes,Yes,No,
2015-09-06 19:43:15,32,Genderqueer,Canada,,No,Yes,No,Sometimes,1-5,No,Yes,Don't know,Not sure,Yes,Yes,Don't know,Very easy,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,
2015-09-07 05:42:28,40,Make,Canada,,No,No,No,Sometimes,1-5,No,Yes,No,Not sure,Don't know,Don't know,Don't know,Very easy,Yes,No,Some of them,No,Maybe,No,No,No,
2015-09-07 15:41:41,33,Man,United States,OH,No,No,Yes,nan,6-25,No,Yes,Don't know,Not sure,No,Don't know,Yes,Very difficult,Maybe,No,Yes,Yes,No,Maybe,Don't know,Yes,Our health plan has covered my psychotherapy and antidepressant medication. Manager has been discreet throughout.
2015-09-08 01:40:54,32,Trans woman,United States,MA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,No,No,Yes,No,
2015-09-08 11:40:07,22,Male,United States,TN,Yes,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,No,No,Yes,Somewhat difficult,No,No,No,Yes,No,Yes,Don't know,No,
2015-09-08 21:39:20,37,Female (trans),United States,MI,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,Don't know,No,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,
2015-09-09 07:38:33,36,Femake,Sweden,,No,No,Yes,Rarely,26-100,Yes,Yes,No,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No,
2015-09-09 17:37:46,47,Enby,United States,NC,No,No,No,Sometimes,1-5,No,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Yes,No,No,Some of them,No,No,Don't know,No,
2015-09-10 03:36:59,29,cis male,United States,NC,No,No,Yes,Sometimes,1-5,No,No,No,Not sure,No,No,Yes,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No,
2015-09-10 13:36:12,33,Male,United States,IL,No,No,No,Sometimes,26-100,Yes,Yes,Yes,Yes,Yes,No,Yes,Don't know,Maybe,No,No,No,No,Maybe,Don't know,Yes,
